claim_id,object_key,property_key,property_value,source_id,timestamp,parent_id,"r806: LTM (0.001,0.8,1,0.4; 0.5,0.5,0.1,0.9,0.1,0.9,500,100,9)",r806_bool
2681327,59KKA1536_3_oblique_01042015_1133_ (2)_1.jpg,IsHouse,0,75.157.128.88,"",,0.1818,f
2681328,59KKA1536_3_oblique_01042015_1133_ (3)_0.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681329,59KKA1536_3_oblique_01042015_1133_ (4)_2.jpg,IsHouse,0,75.157.128.88,"",,0.0909,f
2681330,59KKA1536_3_oblique_01042015_1133_ (5)_2.jpg,IsHouse,0,75.157.128.88,"",,0.1591,f
2681331,59KKA1536_3_oblique_01042015_1133_ (6)_0.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681332,59KKA2065_1_oblique_02042015_1315 (3)_0.jpg,IsHouse,1,81.57.56.76,"",,0.1364,f
2681333,59KKA2065_1_oblique_02042015_1315 (2)_3.jpg,IsHouse,1,82.3.62.216,"",,0.4545,f
2681334,59KKA1536_3_oblique_01042015_1133_ (6)_3.jpg,IsHouse,1,75.157.128.88,"",,0.8409,t
2681335,59KKA1536_3_oblique_01042015_1133_ (1)_3.jpg,IsHouse,1,75.157.128.88,"",,0.4318,f
2681336,59KKA1536_3_oblique_01042015_1133_ (10)_1.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681337,59KKA1536_3_oblique_01042015_1133_ (2)_0.jpg,IsHouse,1,75.157.128.88,"",,0.4773,f
2681338,59KKA1536_3_oblique_01042015_1133_ (2)_3.jpg,IsHouse,0,75.157.128.88,"",,0.1591,f
2681339,59KKA1536_3_oblique_01042015_1133_ (3)_1.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681340,59KKA1536_3_oblique_01042015_1133_ (3)_3.jpg,IsHouse,0,75.157.128.88,"",,0.1591,f
2681341,59KKA1536_3_oblique_01042015_1133_ (4)_0.jpg,IsHouse,1,75.157.128.88,"",,0.5,f
2681342,59KKA2065_1_oblique_02042015_1315 (2)_3.jpg,IsHouse,1,76.21.177.162,"",,0.4545,f
2681343,59KKA2065_1_oblique_02042015_1315 (3)_1.jpg,IsHouse,1,76.21.177.162,"",,0.4091,f
2681344,59KKA2065_1_oblique_02042015_1315 (3)_1.jpg,IsHouse,0,76.21.177.162,"",,0.5455,t
2681345,59KKA1536_3_oblique_01042015_1133_ (5)_0.jpg,IsHouse,1,75.157.128.88,"",,0.4773,f
2681346,59KKA1536_3_oblique_01042015_1133_ (5)_3.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681347,59KKA1536_3_oblique_01042015_1133_ (6)_2.jpg,IsHouse,1,75.157.128.88,"",,0.5,f
2681348,59KKA1536_3_oblique_01042015_1133_ (7)_0.jpg,IsHouse,0,75.157.128.88,"",,0.1818,f
2681349,59KKA2065_1_oblique_02042015_1315 (3)_3.jpg,IsHouse,1,81.57.56.76,"",,0.6591,t
2681350,59KKA2065_1_oblique_02042015_1315 (4)_1.jpg,IsHouse,0,81.57.56.76,"",,0.4773,f
2681351,59KKA2065_1_oblique_02042015_1315 (2)_1.jpg,IsHouse,0,99.177.188.134,"",,0.5,f
2681352,59KKA2065_1_oblique_02042015_1315 (4)_2.jpg,IsHouse,0,81.57.56.76,"",,0.5909,t
2681353,59KKA2065_1_oblique_02042015_1315 (4)_3.jpg,IsHouse,0,81.57.56.76,"",,0.6136,t
2681354,59KKA2065_1_oblique_02042015_1315 (5)_1.jpg,IsHouse,0,81.57.56.76,"",,0.6591,t
2681355,59KKA2065_1_oblique_02042015_1315 (3)_1.jpg,IsHouse,1,81.57.56.76,"",,0.4091,f
2681356,59KKA1536_3_oblique_01042015_1133_ (7)_1.jpg,IsHouse,0,75.157.128.88,"",,0.1591,f
2681357,59KKA1536_3_oblique_01042015_1133_ (7)_2.jpg,IsHouse,0,75.157.128.88,"",,0.2045,f
2681358,59KKA2065_1_oblique_02042015_1315 (3)_3.jpg,IsHouse,0,81.57.56.76,"",,0.1818,f
2681359,59KKA1536_3_oblique_01042015_1133_ (7)_3.jpg,IsHouse,0,75.157.128.88,"",,0.1591,f
2681360,59KKA1536_3_oblique_01042015_1133_ (8)_1.jpg,IsHouse,0,75.157.128.88,"",,0.2727,f
2681361,59KKA2065_1_oblique_02042015_1315 (4)_0.jpg,IsHouse,1,81.57.56.76,"",,0.2955,f
2681363,59KKA1536_3_oblique_01042015_1133_ (8)_3.jpg,IsHouse,0,75.157.128.88,"",,0.1818,f
2681364,59KKA1536_3_oblique_01042015_1133_ (9)_0.jpg,IsHouse,0,75.157.128.88,"",,0.3636,f
2681365,59KKA1536_3_oblique_01042015_1133_ (9)_1.jpg,IsHouse,0,75.157.128.88,"",,0.3409,f
2681366,59KKA2065_1_oblique_02042015_1315 (4)_3.jpg,IsHouse,1,81.57.56.76,"",,0.2273,f
2681367,59KKA2065_1_oblique_02042015_1315 (4)_1.jpg,IsHouse,1,81.57.56.76,"",,0.3409,f
2681368,59KKA1536_3_oblique_01042015_1133_ (8)_2.jpg,IsHouse,1,75.157.128.88,"",,0.2045,f
2681369,59KKA1536_3_oblique_01042015_1133_ (9)_2.jpg,IsHouse,0,75.157.128.88,"",,0.0227,f
2681370,59KKA1536_3_oblique_01042015_1133_ (9)_3.jpg,IsHouse,0,75.157.128.88,"",,0.25,f
2681371,59KKA2065_1_oblique_02042015_1315 (5)_0.jpg,IsHouse,1,81.57.56.76,"",,0.2955,f
2681372,59KKA2065_1_oblique_02042015_1315 (5)_2.jpg,IsHouse,0,81.57.56.76,"",,0.6818,t
2681373,59KKA2065_1_oblique_02042015_1315 (3)_0.jpg,IsHouse,1,99.190.112.84,"",,0.1364,f
2681374,59KKA2065_1_oblique_02042015_1315 (5)_3.jpg,IsHouse,0,81.57.56.76,"",,0.5682,t
2681375,59KKA2065_1_oblique_02042015_1315 (5)_0.jpg,IsHouse,0,81.57.56.76,"",,0.6364,t
2681376,59KKA2065_1_oblique_02042015_1315 (5)_1.jpg,IsHouse,1,81.57.56.76,"",,0.3182,f
2681377,59KKA2065_1_oblique_02042015_1315 (6)_0.jpg,IsHouse,0,81.57.56.76,"",,0.9318,t
2681378,59KKA2065_1_oblique_02042015_1315 (3)_0.jpg,IsHouse,1,82.3.62.216,"",,0.1364,f
2681379,59KKA2065_1_oblique_02042015_1315 (6)_2.jpg,IsHouse,0,81.57.56.76,"",,0.0455,f
2681380,59KKA2065_1_oblique_02042015_1315 (6)_2.jpg,IsHouse,0,72.225.160.240,"",,0.0455,f
2681381,59KKA2065_1_oblique_02042015_1315 (7)_0.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681382,59KKA2065_1_oblique_02042015_1315 (6)_2.jpg,IsHouse,0,87.48.168.154,"",,0.0455,f
2681383,DSC_0442_1.jpg,IsHouse,0,75.157.128.88,"",,0.0455,f
2681384,DSC_0442_2.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681385,DSC_0442_3.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681386,DSC_0443_3.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681387,DSC_0460_0.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681389,59KKA2065_1_oblique_02042015_1315 (5)_3.jpg,IsHouse,1,81.57.56.76,"",,0.2955,f
2681390,59KKA2065_1_oblique_02042015_1315 (2)_2.jpg,IsHouse,1,99.177.188.134,"",,0,f
2681391,59KKA2065_1_oblique_02042015_1315 (3)_0.jpg,IsHouse,1,78.43.142.177,"",,0.1364,f
2681392,59KKA2065_1_oblique_02042015_1315 (6)_1.jpg,IsHouse,1,81.57.56.76,"",,0,f
2681393,59KKA2065_1_oblique_02042015_1315 (3)_2.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2681394,59KKA2065_1_oblique_02042015_1315 (7)_1.jpg,IsHouse,1,81.57.56.76,"",,0.1818,f
2681395,59KKA2065_1_oblique_02042015_1315 (3)_2.jpg,IsHouse,1,78.43.142.177,"",,0.0227,f
2681396,59KKA2065_1_oblique_02042015_1315 (6)_0.jpg,IsHouse,1,81.57.56.76,"",,0.1136,f
2681397,59KKA2065_1_oblique_02042015_1315 (3)_2.jpg,IsHouse,1,99.190.112.84,"",,0.0227,f
2681398,59KKA2065_1_oblique_02042015_1315 (5)_3.jpg,IsHouse,1,99.190.112.84,"",,0.2955,f
2681399,59KKA2065_1_oblique_02042015_1315 (3)_2.jpg,IsHouse,1,81.57.56.76,"",,0.0227,f
2681400,59KKA2065_1_oblique_02042015_1315 (3)_2.jpg,IsHouse,1,99.177.188.134,"",,0.0227,f
2681401,59KKA2065_1_oblique_02042015_1315 (6)_3.jpg,IsHouse,1,81.57.56.76,"",,0,f
2681402,59KKA2065_1_oblique_02042015_1315 (7)_0.jpg,IsHouse,1,81.57.56.76,"",,0,f
2681403,DSC_0440_0.jpg,IsHouse,0,75.157.128.88,"",,0.0909,f
2681404,59KKA2065_1_oblique_02042015_1315 (6)_1.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681405,DSC_0440_1.jpg,IsHouse,1,75.157.128.88,"",,0.6136,t
2681406,59KKA2065_1_oblique_02042015_1315 (6)_3.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681407,59KKA2065_1_oblique_02042015_1315 (6)_0.jpg,IsHouse,1,99.177.188.134,"",,0.1136,f
2681408,59KKA2065_1_oblique_02042015_1315 (7)_1.jpg,IsHouse,1,72.225.160.240,"",,0.1818,f
2681409,DSC_0440_2.jpg,IsHouse,0,75.157.128.88,"",,0.0909,f
2681410,59KKA2065_1_oblique_02042015_1315 (7)_2.jpg,IsHouse,1,72.225.160.240,"",,0.0682,f
2681411,59KKA2065_1_oblique_02042015_1315 (6)_1.jpg,IsHouse,1,87.48.168.154,"",,0,f
2681412,DSC_0441_1.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681413,DSC_0441_3.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681414,59KKA2065_1_oblique_02042015_1315 (7)_3.jpg,IsHouse,1,72.225.160.240,"",,0.0227,f
2681415,59KKA2065_1_oblique_02042015_1315 (6)_2.jpg,IsHouse,0,99.177.188.134,"",,0.0455,f
2681416,DSC_0460_3.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681417,59KKA2065_1_oblique_02042015_1315 (6)_3.jpg,IsHouse,1,82.3.62.216,"",,0,f
2681418,DSC_0440_3.jpg,IsHouse,0,75.157.128.88,"",,0.0455,f
2681419,DSC_0441_0.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681420,DSC_0441_2.jpg,IsHouse,0,75.157.128.88,"",,0.1818,f
2681421,DSC_0442_0.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681422,59KKA2065_1_oblique_02042015_1315 (8)_0.jpg,IsHouse,0,72.225.160.240,"",,0,f
2681423,DSC_0443_0.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681424,DSC_0443_1.jpg,IsHouse,0,75.157.128.88,"",,0.1818,f
2681425,59KKA2065_1_oblique_02042015_1315 (7)_3.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2681426,DSC_0443_2.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681427,59KKA2065_1_oblique_02042015_1315 (8)_1.jpg,IsHouse,1,72.225.160.240,"",,0.0909,f
2681428,59KKA2065_1_oblique_02042015_1315 (7)_3.jpg,IsHouse,0,87.48.168.154,"",,0.9773,t
2681429,59KKA2065_1_oblique_02042015_1315 (7)_0.jpg,IsHouse,1,82.3.62.216,"",,0,f
2681430,59KKA2065_1_oblique_02042015_1315 (8)_2.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681431,DSC_0460_1.jpg,IsHouse,1,75.157.128.88,"",,0.3182,f
2681432,DSC_0461_1.jpg,IsHouse,0,75.157.128.88,"",,0.1591,f
2681433,DSC_0461_2.jpg,IsHouse,0,75.157.128.88,"",,0.2045,f
2681434,DSC_0461_3.jpg,IsHouse,0,75.157.128.88,"",,0.0227,f
2681435,DSC_0462_1.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681436,59KKA2065_1_oblique_02042015_1315 (8)_3.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681437,DSC_0460_2.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681438,59KKA2065_1_oblique_02042015_1315 (7)_3.jpg,IsHouse,1,82.3.62.216,"",,0.0227,f
2681439,DSC_0462_0.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681440,DSC_0462_2.jpg,IsHouse,0,75.157.128.88,"",,0.0455,f
2681441,DSC_0463_0.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681442,DSC_0463_1.jpg,IsHouse,1,75.157.128.88,"",,0.75,t
2681443,DSC_0463_3.jpg,IsHouse,0,75.157.128.88,"",,0.0909,f
2681444,DSC_0466_0.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681445,DSC_0466_1.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681446,DSC_0466_3.jpg,IsHouse,0,75.157.128.88,"",,0.0909,f
2681447,DSC_0461_0.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681448,59KKA2065_1_oblique_02042015_1315 (7)_3.jpg,IsHouse,1,99.177.188.134,"",,0.0227,f
2681449,DSC_0462_3.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681450,DSC_0464_0.jpg,IsHouse,0,75.157.128.88,"",,0.1591,f
2681451,59KKA2065_1_oblique_02042015_1315 (9)_1.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681452,DSC_0464_3.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681453,DSC_0465_1.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681454,DSC_0465_3.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681455,59KKA2065_1_oblique_02042015_1315 (7)_2.jpg,IsHouse,1,70.54.72.133,"",,0.0682,f
2681456,59KKA2065_1_oblique_02042015_1315 (9)_0.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681457,DSC_0463_2.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681458,DSC_0464_1.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681459,DSC_0464_2.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681460,DSC_0465_0.jpg,IsHouse,0,75.157.128.88,"",,0.0909,f
2681461,DSC_0465_2.jpg,IsHouse,0,75.157.128.88,"",,0.1591,f
2681462,DSC_0467_1.jpg,IsHouse,0,75.157.128.88,"",,0.0455,f
2681463,59KKA2065_1_oblique_02042015_1315 (7)_3.jpg,IsHouse,1,70.54.72.133,"",,0.0227,f
2681464,59KKA2065_1_oblique_02042015_1315 (8)_1.jpg,IsHouse,1,73.173.56.142,"",,0.0909,f
2681465,DSC_0468_2.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681466,DSC_0469_0.jpg,IsHouse,0,75.157.128.88,"",,0.1364,f
2681467,DSC_0469_1.jpg,IsHouse,0,75.157.128.88,"",,0.0455,f
2681468,59KKA2265_4_oblique_02042015_1639 (1)_2.jpg,IsHouse,0,72.225.160.240,"",,0.0227,f
2681469,DSC_0466_2.jpg,IsHouse,0,75.157.128.88,"",,0.1591,f
2681470,DSC_0467_0.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681471,59KKA2065_1_oblique_02042015_1315 (8)_0.jpg,IsHouse,0,73.173.56.142,"",,0,f
2681472,DSC_0467_2.jpg,IsHouse,0,75.157.128.88,"",,0.0909,f
2681473,59KKA2065_1_oblique_02042015_1315 (8)_1.jpg,IsHouse,0,70.54.72.133,"",,0.9545,t
2681474,DSC_0467_3.jpg,IsHouse,1,75.157.128.88,"",,0.6136,t
2681475,DSC_0469_2.jpg,IsHouse,0,75.157.128.88,"",,0.0455,f
2681476,DSC_0469_3.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681477,59KKA2265_4_oblique_02042015_1639 (1)_1.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681478,59KKA2065_1_oblique_02042015_1315 (8)_0.jpg,IsHouse,0,87.48.168.154,"",,0,f
2681479,59KKA2265_4_oblique_02042015_1639 (10)_0.jpg,IsHouse,1,72.225.160.240,"",,0.0682,f
2681480,59KKA2265_4_oblique_02042015_1639 (10)_2.jpg,IsHouse,0,72.225.160.240,"",,0.2273,f
2681481,59KKA2065_1_oblique_02042015_1315 (9)_2.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681482,59KKA2065_1_oblique_02042015_1315 (9)_3.jpg,IsHouse,1,72.225.160.240,"",,0,f
2681483,DSC_0468_0.jpg,IsHouse,0,75.157.128.88,"",,0.1136,f
2681484,59KKA2265_4_oblique_02042015_1639 (1)_0.jpg,IsHouse,0,72.225.160.240,"",,0,f
2681485,DSC_0468_1.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2681486,DSC_0468_3.jpg,IsHouse,0,75.157.128.88,"",,0.0227,f
2681487,59KKA2065_1_oblique_02042015_1315 (7)_2.jpg,IsHouse,1,190.80.72.90,"",,0.0682,f
2681488,59KKA2065_1_oblique_02042015_1315 (8)_0.jpg,IsHouse,0,190.80.72.90,"",,0,f
2681489,DSC_0637_0.jpg,IsHouse,0,75.157.128.88,"",,0,f
2681491,59KKA2265_4_oblique_02042015_1639 (1)_3.jpg,IsHouse,0,72.225.160.240,"",,0.0227,f
2681492,59KKA2065_1_oblique_02042015_1315 (8)_3.jpg,IsHouse,1,73.173.56.142,"",,0,f
2681493,59KKA2065_1_oblique_02042015_1315 (9)_0.jpg,IsHouse,1,73.173.56.142,"",,0,f
2681494,59KKA2065_1_oblique_02042015_1315 (9)_0.jpg,IsHouse,1,87.81.143.119,"",,0,f
2681495,59KKA2065_1_oblique_02042015_1315 (8)_3.jpg,IsHouse,1,70.54.72.133,"",,0,f
2681496,59KKA2265_4_oblique_02042015_1639 (1)_1.jpg,IsHouse,0,87.81.143.119,"",,0.9773,t
2681497,DSC_0637_1.jpg,IsHouse,1,75.157.128.88,"",,0.6818,t
2681498,59KKA2265_4_oblique_02042015_1639 (1)_3.jpg,IsHouse,0,70.54.72.133,"",,0.0227,f
2681499,59KKA2265_4_oblique_02042015_1639 (10)_0.jpg,IsHouse,0,70.54.72.133,"",,0.9318,t
2681500,DSC_0638_0.jpg,IsHouse,0,75.157.128.88,"",,0.0227,f
2681501,59KKA2065_1_oblique_02042015_1315 (8)_2.jpg,IsHouse,1,73.173.56.142,"",,0,f
2681502,59KKA2265_4_oblique_02042015_1639 (10)_1.jpg,IsHouse,1,72.225.160.240,"",,0.0227,f
2681503,59KKA2065_1_oblique_02042015_1315 (9)_0.jpg,IsHouse,1,87.48.168.154,"",,0,f
2681504,59KKA2065_1_oblique_02042015_1315 (9)_2.jpg,IsHouse,1,70.54.72.133,"",,0,f
2681505,59KKA2065_1_oblique_02042015_1315 (9)_1.jpg,IsHouse,1,87.81.143.119,"",,0,f
2681506,59KKA2065_1_oblique_02042015_1315 (8)_3.jpg,IsHouse,1,87.48.168.154,"",,0,f
2681507,59KKA2065_1_oblique_02042015_1315 (8)_3.jpg,IsHouse,1,87.81.143.119,"",,0,f
2681508,59KKA2065_1_oblique_02042015_1315 (8)_2.jpg,IsHouse,1,70.54.72.133,"",,0,f
2681509,59KKA2065_1_oblique_02042015_1315 (9)_1.jpg,IsHouse,1,73.173.56.142,"",,0,f
2681510,59KKA2065_1_oblique_02042015_1315 (9)_2.jpg,IsHouse,0,70.54.72.133,"",,1,t
2681511,59KKA2065_1_oblique_02042015_1315 (9)_2.jpg,IsHouse,1,87.81.143.119,"",,0,f
2681512,59KKA2065_1_oblique_02042015_1315 (9)_1.jpg,IsHouse,1,87.48.168.154,"",,0,f
2681513,59KKA2265_4_oblique_02042015_1639 (1)_0.jpg,IsHouse,0,87.81.143.119,"",,0,f
2681514,59KKA2265_4_oblique_02042015_1639 (1)_0.jpg,IsHouse,0,70.54.72.133,"",,0,f
2681515,59KKA2265_4_oblique_02042015_1639 (1)_2.jpg,IsHouse,0,87.81.143.119,"",,0.0227,f
2681516,59KKA2265_4_oblique_02042015_1639 (1)_1.jpg,IsHouse,1,70.54.72.133,"",,0,f
2681517,59KKA2265_4_oblique_02042015_1639 (1)_0.jpg,IsHouse,0,87.48.168.154,"",,0,f
2681518,59KKA2265_4_oblique_02042015_1639 (10)_2.jpg,IsHouse,0,70.54.72.133,"",,0.2273,f
2681519,59KKA2265_4_oblique_02042015_1639 (10)_3.jpg,IsHouse,0,70.54.72.133,"",,0.2045,f
2681520,59KKA2265_4_oblique_02042015_1639 (11)_0.jpg,IsHouse,0,70.54.72.133,"",,0.75,t
2681521,59KKA2065_1_oblique_02042015_1315 (9)_3.jpg,IsHouse,1,98.232.61.167,"",,0,f
2681523,59KKA2265_4_oblique_02042015_1639 (1)_0.jpg,IsHouse,1,70.54.72.133,"",,1,t
2681524,59KKA2265_4_oblique_02042015_1639 (1)_1.jpg,IsHouse,1,87.81.143.119,"",,0,f
2681525,DSC_0637_2.jpg,IsHouse,0,75.157.128.88,"",,0.0455,f
2681526,59KKA2265_4_oblique_02042015_1639 (1)_1.jpg,IsHouse,0,70.54.72.133,"",,0.9773,t
2681529,DSC_0637_3.jpg,IsHouse,1,75.157.128.88,"",,0.4545,f
2681531,59KKA2065_1_oblique_02042015_1315 (9)_2.jpg,IsHouse,1,87.48.168.154,"",,0,f
2681532,59KKA2265_4_oblique_02042015_1639 (10)_1.jpg,IsHouse,1,70.54.72.133,"",,0.0227,f
2681533,59KKA2065_1_oblique_02042015_1315 (8)_0.jpg,IsHouse,0,82.3.62.216,"",,0,f
2681534,59KKA2265_4_oblique_02042015_1639 (10)_1.jpg,IsHouse,0,87.48.168.154,"",,0.9318,t
2681535,59KKA2265_4_oblique_02042015_1639 (11)_2.jpg,IsHouse,0,87.48.168.154,"",,0,f
2681536,59KKA2265_4_oblique_02042015_1639 (11)_2.jpg,IsHouse,0,98.232.61.167,"",,0,f
2681537,59KKA2265_4_oblique_02042015_1639 (11)_3.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2681538,59KKA2265_4_oblique_02042015_1639 (13)_0.jpg,IsHouse,0,98.232.61.167,"",,0.0227,f
2681539,59KKA2265_4_oblique_02042015_1639 (12)_2.jpg,IsHouse,0,99.177.188.134,"",,0.8409,t
2681540,DSC_0638_3.jpg,IsHouse,1,75.157.128.88,"",,0.7727,t
2681541,59KKA2265_4_oblique_02042015_1639 (10)_1.jpg,IsHouse,0,70.54.72.133,"",,0.9318,t
2681544,59KKA2265_4_oblique_02042015_1639 (10)_3.jpg,IsHouse,1,70.54.72.133,"",,0.7045,t
2681545,59KKA2265_4_oblique_02042015_1639 (10)_1.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2681546,59KKA2265_4_oblique_02042015_1639 (11)_0.jpg,IsHouse,1,70.54.72.133,"",,0.0682,f
2681547,59KKA2265_4_oblique_02042015_1639 (11)_0.jpg,IsHouse,0,87.48.168.154,"",,0.75,t
2681548,59KKA2265_4_oblique_02042015_1639 (11)_0.jpg,IsHouse,1,98.232.61.167,"",,0.0682,f
2681549,59KKA2265_4_oblique_02042015_1639 (12)_0.jpg,IsHouse,1,98.232.61.167,"",,0.0455,f
2681550,59KKA2265_4_oblique_02042015_1639 (11)_0.jpg,IsHouse,1,87.48.168.154,"",,0.0682,f
2681553,59KKA2265_4_oblique_02042015_1639 (11)_1.jpg,IsHouse,1,98.232.61.167,"",,0.1136,f
2681554,59KKA2265_4_oblique_02042015_1639 (11)_3.jpg,IsHouse,0,87.48.168.154,"",,0.75,t
2681555,59KKA2265_4_oblique_02042015_1639 (11)_3.jpg,IsHouse,1,98.232.61.167,"",,0.0227,f
2681556,59KKA2265_4_oblique_02042015_1639 (12)_0.jpg,IsHouse,1,87.48.168.154,"",,0.0455,f
2681557,59KKA2265_4_oblique_02042015_1639 (12)_0.jpg,IsHouse,0,87.48.168.154,"",,0.7727,t
2681558,59KKA2065_1_oblique_02042015_1315 (8)_0.jpg,IsHouse,0,99.177.188.134,"",,0,f
2681559,59KKA2265_4_oblique_02042015_1639 (12)_1.jpg,IsHouse,1,98.232.61.167,"",,0.3409,f
2681560,59KKA2265_4_oblique_02042015_1639 (11)_1.jpg,IsHouse,0,70.54.72.133,"",,0.8864,t
2681561,59KKA2265_4_oblique_02042015_1639 (12)_2.jpg,IsHouse,1,98.232.61.167,"",,0.1364,f
2681562,59KKA2265_4_oblique_02042015_1639 (12)_3.jpg,IsHouse,1,98.232.61.167,"",,0.0455,f
2681563,DSC_0638_1.jpg,IsHouse,1,75.157.128.88,"",,0.5227,t
2681564,59KKA2265_4_oblique_02042015_1639 (13)_2.jpg,IsHouse,1,98.232.61.167,"",,0.0227,f
2681565,59KKA2265_4_oblique_02042015_1639 (13)_3.jpg,IsHouse,1,98.232.61.167,"",,0,f
2681566,59KKA2265_4_oblique_02042015_1639 (11)_1.jpg,IsHouse,1,70.54.72.133,"",,0.1136,f
2681568,59KKA2265_4_oblique_02042015_1639 (13)_1.jpg,IsHouse,0,98.232.61.167,"",,1,t
2681569,DSC_0638_2.jpg,IsHouse,0,75.157.128.88,"",,0.0909,f
2681570,59KKA2265_4_oblique_02042015_1639 (12)_2.jpg,IsHouse,1,70.54.72.133,"",,0.1364,f
2681571,59KKA2265_4_oblique_02042015_1639 (12)_2.jpg,IsHouse,0,70.54.72.133,"",,0.8409,t
2681572,59KKA2265_4_oblique_02042015_1639 (14)_1.jpg,IsHouse,1,98.232.61.167,"",,0.0455,f
2681573,59KKA2265_4_oblique_02042015_1639 (12)_2.jpg,IsHouse,1,99.177.188.134,"",,0.1364,f
2681574,59KKA2265_4_oblique_02042015_1639 (14)_0.jpg,IsHouse,1,98.232.61.167,"",,0.0227,f
2681575,59KKA2265_4_oblique_02042015_1639 (14)_2.jpg,IsHouse,1,98.232.61.167,"",,0,f
2681576,59KKA2265_4_oblique_02042015_1639 (15)_2.jpg,IsHouse,0,98.232.61.167,"",,0.3182,f
2681577,59KKA2265_4_oblique_02042015_1639 (16)_0.jpg,IsHouse,0,98.232.61.167,"",,0.0455,f
2681578,59KKA2265_4_oblique_02042015_1639 (16)_3.jpg,IsHouse,1,98.232.61.167,"",,0.0227,f
2681579,59KKA2265_4_oblique_02042015_1639 (18)_0.jpg,IsHouse,0,98.232.61.167,"",,0.0227,f
2681580,59KKA2265_4_oblique_02042015_1639 (1)_3.jpg,IsHouse,0,87.81.143.119,"",,0.0227,f
2681581,59KKA2265_4_oblique_02042015_1639 (12)_3.jpg,IsHouse,1,87.81.143.119,"",,0.0455,f
2681582,59KKA2265_4_oblique_02042015_1639 (14)_3.jpg,IsHouse,1,98.232.61.167,"",,0.0227,f
2681583,59KKA2265_4_oblique_02042015_1639 (15)_0.jpg,IsHouse,0,98.232.61.167,"",,0.0227,f
2681584,DSC_0639_0.jpg,IsHouse,0,75.157.128.88,"",,0.0455,f
2681586,59KKA2265_4_oblique_02042015_1639 (16)_2.jpg,IsHouse,0,98.232.61.167,"",,0.3182,f
2681587,59KKA2265_4_oblique_02042015_1639 (17)_0.jpg,IsHouse,0,98.232.61.167,"",,0.0227,f
2681588,59KKA2265_4_oblique_02042015_1639 (12)_1.jpg,IsHouse,1,74.64.33.85,"",,0.3409,f
2681589,59KKA2265_4_oblique_02042015_1639 (18)_1.jpg,IsHouse,1,98.232.61.167,"",,0,f
2681590,59KKA2265_4_oblique_02042015_1639 (18)_2.jpg,IsHouse,0,98.232.61.167,"",,0.9773,t
2681591,59KKA2265_4_oblique_02042015_1639 (13)_1.jpg,IsHouse,1,87.81.143.119,"",,0.7727,t
